"SCNAME","SCMENU","SCOPT#","SCXCO#","SCXGRP","SCEXPD","SCADUS","SCADDT","SCADTM","SCCHUS","SCCHDT","SCCHTM","SCFROM"
"COCCISAYA","GLMENU02R","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU02R","012",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU02R","015",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU02R","020",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU02R","060",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU02R","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU11","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU11","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU11","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU11","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU11","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU11","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU11","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU11","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU11","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU11","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU20","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU20","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU20","020",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU20","030",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU20","031",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU20","040",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU20","041",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU20","042",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GLMENU20","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","004",2,"",0,"COCCRICKE",1240503,160310,"COCCRICKE",1240503,160310,""
"COCCISAYA","GUMENU01","008",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","009",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","011",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","012",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","013",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","014",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","015",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","016",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","017",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","018",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","GUMENU01","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","002",2,"",0,"COCCRICKE",1240503,160310,"COCCRICKE",1240503,160310,""
"COCCISAYA","MASTERMENU","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","005",2,"",0,"COCCRICKE",1240503,160310,"COCCRICKE",1240503,160310,""
"COCCISAYA","MASTERMENU","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","013",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","014",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","015",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","016",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","017",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","018",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","019",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","020",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","021",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","023",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","080",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","085",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MASTERMENU","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MGRMENU","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MGRMENU","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MGRMENU","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MGRMENU","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MGRMENU","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MGRMENU","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","MGRMENU","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","PGMMENU","017",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","PGMMENU","017",2,"",0,"COCCRICKE",1240503,160310,"COCCRICKE",1240503,160310,""
"COCCISAYA","PL0000","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","PL0000","089",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","PL0000","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","PL0001","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","PL0001","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","PL0001","089",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","PL0001","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","SCMENU","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","SCMENU","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","SCMENU","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","SCMENU","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","SCMENU","010",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","SCMENU","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","WSMENU","001",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","WSMENU","002",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","WSMENU","003",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","WSMENU","004",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","WSMENU","005",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","WSMENU","006",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","WSMENU","007",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
"COCCISAYA","WSMENU","999",1,"",0,"COCCRICKE",1240503,155546,"COCCRICKE",1240503,155546,""
